date,open,close
2024-09-12,609.37,603.21
2024-09-13,603.61,606.78
2024-09-18,604.35,601.23
2024-09-19,602.23,608.67
2024-09-20,608.87,606.83
2024-09-23,605.84,599.76
2024-09-24,601.44,619.13
2024-09-25,624.78,626.59
2024-09-26,626.92,645.18
2024-09-27,655.13,717.02
2024-09-30,769.27,880.82
2024-10-08,1115.76,1098.43
2024-10-09,1048.14,965.37
2024-10-10,973.33,962.36
2024-10-11,932.37,881.27
2024-10-14,880.96,939.51
2024-10-15,928.85,924.86
2024-10-16,900.14,937.17
2024-10-17,952.78,979.08
2024-10-18,978.17,1079.9
2024-10-21,1129.33,1255.32
2024-10-22,1277.37,1159.89
2024-10-23,1145.02,1209.09
2024-10-24,1201.98,1258.23
2024-10-25,1277.22,1259.26
2024-10-28,1259.28,1270.66
2024-10-29,1285.74,1317.41
2024-10-30,1295.98,1288.27
2024-10-31,1285.77,1266.6
2024-11-01,1244.45,1144.9
2024-11-04,1146.1,1216.76
2024-11-05,1221.83,1315.56
2024-11-06,1345.14,1362.73
2024-11-07,1346.63,1408.9
2024-11-08,1438.19,1391.35
2024-11-11,1389.66,1402.3
2024-11-12,1404.79,1374.52
2024-11-13,1361.72,1385.69
2024-11-14,1386.43,1354.54
2024-11-15,1353.36,1344.33
2024-11-18,1362.91,1295.45
2024-11-19,1280.54,1306.97
2024-11-20,1292.53,1347.15
2024-11-21,1342.17,1366.27
2024-11-22,1352.41,1295.78
2024-11-25,1294.28,1289.19
2024-11-26,1285.96,1238.65
2024-11-27,1226.09,1245.69
2024-11-28,1251.67,1244.46
2024-11-29,1235.73,1282.5
2024-12-02,1281.78,1321.62
2024-12-03,1323.78,1323.02
2024-12-04,1325.94,1293.95
2024-12-05,1286.03,1306.1
2024-12-06,1307.81,1293.47
2024-12-09,1285.08,1237.73
2024-12-10,1323.27,1266.81
2024-12-11,1259.96,1248.91
2024-12-12,1244.45,1232.53
2024-12-13,1222.16,1219.3
2024-12-16,1215.73,1177.36
2024-12-17,1178.1,1139.41
2024-12-18,1144.94,1132.61
2024-12-19,1116.13,1169.71
2024-12-20,1156.37,1171.77
2024-12-23,1169.78,1140.88
2024-12-24,1148.27,1149.78
2024-12-25,1148.04,1106.2
2024-12-26,1105.56,1107.78
2024-12-27,1108.94,1094.24
2024-12-30,1092.04,1046.17
2024-12-31,1049.69,1037.81
2025-01-02,1034.71,1019.88
2025-01-03,1026.37,1018.17
2025-01-06,1017.07,1003.64
2025-01-07,1006.32,1024.42
2025-01-08,1018.33,1037.4
2025-01-09,1033.44,1053.53
2025-01-10,1050.57,1024.26
2025-01-13,1008.23,1000.22
2025-01-14,1004.25,1107.94
2025-01-15,1102.65,1104.86
2025-01-16,1114.05,1127.35
2025-01-17,1123.41,1122.94
2025-01-20,1139.64,1125.59
2025-01-21,1136.81,1119.88
2025-01-22,1114.86,1074.16
2025-01-23,1097.31,1072.78
2025-01-24,1065.55,1079.22
2025-01-27,1092.05,1058.03
2025-02-05,1075.86,1070.38
2025-02-06,1067.62,1129.32
2025-02-07,1131.07,1185.31
2025-02-10,1194.21,1225.42
2025-02-11,1236.42,1250.43
2025-02-12,1237.73,1265.07
2025-02-13,1262.18,1242.86
2025-02-14,1230.31,1230.87
2025-02-17,1236.88,1252.53
2025-02-18,1247.37,1224.18
2025-02-19,1220.56,1289.84
2025-02-20,1286.44,1309.04
2025-02-21,1305.85,1345.29
2025-02-24,1340.22,1347.09
2025-02-25,1311.57,1328.23
2025-02-26,1332.0,1352.84
2025-02-27,1358.8,1366.06
2025-02-28,1363.4,1306.98
2025-03-03,1316.48,1336.7
2025-03-04,1320.4,1379.97
2025-03-05,1375.33,1418.9
2025-03-06,1432.0,1398.16
2025-03-07,1387.25,1391.28
2025-03-10,1395.7,1417.54
2025-03-11,1388.53,1418.65
2025-03-12,1430.13,1409.84
2025-03-13,1406.47,1366.5
2025-03-14,1364.91,1409.76
2025-03-17,1412.41,1435.88
2025-03-18,1443.48,1441.88
2025-03-19,1424.62,1400.84
2025-03-20,1398.72,1362.5
2025-03-21,1348.6,1305.62
2025-03-24,1305.44,1317.92
2025-03-25,1319.1,1342.44
2025-03-26,1337.85,1340.39
2025-03-27,1329.61,1331.17
2025-03-28,1327.18,1306.5
2025-03-31,1295.76,1271.14
2025-04-01,1276.59,1276.43
2025-04-02,1276.15,1283.05
2025-04-03,1262.88,1272.43
2025-04-07,1182.82,1044.07
2025-04-08,1064.77,1094.39
2025-04-09,1068.23,1206.75
2025-04-10,1231.4,1265.35
2025-04-11,1243.43,1284.14
2025-04-14,1305.41,1310.63
2025-04-15,1311.53,1306.14
2025-04-16,1295.15,1291.45
2025-04-17,1284.17,1303.15
2025-04-18,1302.21,1328.89
2025-04-21,1315.45,1363.85
2025-04-22,1365.18,1355.09
2025-04-23,1360.99,1361.56
2025-04-24,1357.2,1314.73
2025-04-25,1313.84,1300.19
2025-04-28,1303.11,1277.03
2025-04-29,1261.93,1292.8
2025-04-30,1299.03,1331.13
2025-05-06,1348.69,1373.9
2025-05-07,1401.48,1367.57
2025-05-08,1359.37,1380.93
2025-05-09,1380.69,1379.31
2025-05-12,1398.15,1419.13
2025-05-13,1433.17,1405.8
2025-05-14,1402.73,1420.93
2025-05-15,1419.79,1415.47
2025-05-16,1408.9,1422.43
2025-05-19,1422.92,1456.19
2025-05-20,1456.54,1473.99
2025-05-21,1470.4,1479.81
2025-05-22,1468.26,1388.83
2025-05-23,1381.28,1370.04
2025-05-26,1370.67,1396.59
2025-05-27,1396.1,1397.64
2025-05-28,1399.05,1378.23
2025-05-29,1378.62,1415.84
2025-05-30,1409.06,1408.69
2025-06-03,1398.0,1423.15
2025-06-04,1421.25,1438.73
2025-06-05,1442.71,1434.63
2025-06-06,1428.33,1427.06
2025-06-09,1426.33,1442.51
2025-06-10,1454.78,1427.93
2025-06-11,1425.17,1427.91
2025-06-12,1420.33,1424.38
2025-06-13,1415.32,1382.74
2025-06-16,1373.3,1408.15
2025-06-17,1409.76,1402.54
2025-06-18,1398.17,1393.44
2025-06-19,1389.69,1365.79
2025-06-20,1360.4,1347.46
2025-06-23,1340.82,1368.15
2025-06-24,1367.04,1418.02
2025-06-25,1419.32,1437.63
2025-06-26,1434.49,1424.56
2025-06-27,1440.31,1439.63
2025-06-30,1444.06,1447.18
2025-07-01,1443.57,1457.07
2025-07-02,1452.88,1439.15
2025-07-03,1441.32,1442.17
2025-07-04,1440.85,1415.04
2025-07-07,1406.65,1401.92
2025-07-08,1403.84,1420.99
2025-07-09,1426.22,1410.36
